PDB	chains1	chains2	dG	PRODIGY	SKEMPI
1DQJ	AB	C	-11.6659	0	1
1DQJ	AB	C	-11.6659	0	1
1DQJ	AB	C	-11.6659	0	1
1DQJ	AB	C	-11.6659	0	1
1DQJ	AB	C	-11.6659	0	1
1DQJ	AB	C	-11.6659	0	1
1DQJ	AB	C	-11.6659	0	1
1DQJ	AB	C	-11.6659	0	1
1DQJ	AB	C	-11.6659	0	1
1DQJ	AB	C	-11.6659	0	1
1DQJ	AB	C	-11.6659	0	1
1DQJ	AB	C	-11.6659	0	1
1DQJ	AB	C	-11.6659	0	1
1DQJ	AB	C	-11.6659	0	1
1DQJ	AB	C	-11.6659	0	1
1DQJ	AB	C	-11.6659	0	1
1DQJ	AB	C	-11.6659	0	1
1DQJ	AB	C	-11.6659	0	1
1DQJ	AB	C	-11.6659	0	1
1DQJ	AB	C	-11.6659	0	1
1DQJ	AB	C	-11.6659	0	1
1DQJ	AB	C	-11.6659	0	1
1DQJ	AB	C	-11.6659	0	1
1DQJ	AB	C	-11.6659	0	1
1DQJ	AB	C	-11.6659	0	1
1DQJ	AB	C	-11.6659	0	1
1DQJ	AB	C	-11.7	1	0
1DVF	AB	CD	-10.8623	0	1
1DVF	AB	CD	-10.8623	0	1
1DVF	AB	CD	-10.8623	0	1
1DVF	AB	CD	-10.8623	0	1
1DVF	AB	CD	-10.8623	0	1
1DVF	AB	CD	-10.8623	0	1
1DVF	AB	CD	-10.8623	0	1
1DVF	AB	CD	-10.8623	0	1
1DVF	AB	CD	-10.8623	0	1
1DVF	AB	CD	-10.8623	0	1
1DVF	AB	CD	-10.8623	0	1
1DVF	AB	CD	-10.8623	0	1
1DVF	AB	CD	-10.8623	0	1
1DVF	AB	CD	-10.8623	0	1
1DVF	AB	CD	-10.8623	0	1
1DVF	AB	CD	-10.8623	0	1
1DVF	AB	CD	-10.8623	0	1
1DVF	AB	CD	-10.8623	0	1
1DVF	AB	CD	-10.8623	0	1
1DVF	AB	CD	-10.8623	0	1
1DVF	AB	CD	-10.8623	0	1
1DVF	AB	CD	-10.8623	0	1
1DVF	AB	CD	-10.8623	0	1
1DVF	AB	CD	-10.8623	0	1
1DVF	AB	CD	-10.8623	0	1
1DVF	AB	CD	-10.8623	0	1
1DVF	AB	CD	-10.8623	0	1
1DVF	AB	CD	-10.8623	0	1
1DVF	AB	CD	-10.8623	0	1
1DVF	AB	CD	-10.8623	0	1
1DVF	AB	CD	-10.8623	0	1
1DVF	AB	CD	-10.8623	0	1
1DVF	AB	CD	-10.8623	0	1
1DVF	AB	CD	-10.8623	0	1
1DVF	AB	CD	-10.8623	0	1
1DVF	AB	CD	-10.8623	0	1
1DVF	AB	CD	-10.8623	0	1
1DVF	AB	CD	-10.8623	0	1
1DVF	AB	CD	-10.8623	0	1
1DVF	AB	CD	-10.8623	0	1
1DVF	AB	CD	-10.8623	0	1
1DVF	AB	CD	-10.8623	0	1
1DVF	AB	CD	-10.8623	0	1
1DVF	AB	CD	-10.8623	0	1
1DVF	AB	CD	-10.8623	0	1
1DVF	AB	CD	-10.8623	0	1
1DVF	AB	CD	-10.8623	0	1
1E4K	AB	C	-7.9	1	0
1E50	A	B	-10.3398	0	1
1E50	A	B	-10.3398	0	1
1E50	A	B	-10.3398	0	1
1E50	A	B	-10.3398	0	1
1E50	A	B	-10.3398	0	1
1E50	A	B	-10.3398	0	1
1E50	A	B	-10.3398	0	1
1E50	A	B	-10.3398	0	1
1E50	A	B	-10.3398	0	1
1E50	A	B	-10.7086	0	1
1E50	A	B	-10.7086	0	1
1E50	A	B	-10.7086	0	1
1E50	A	B	-10.7086	0	1
1E50	A	B	-10.7086	0	1
1E50	A	B	-10.7086	0	1
1E50	A	B	-10.7086	0	1
1E50	A	B	-10.7086	0	1
1E50	A	B	-10.7086	0	1
1E50	A	B	-10.7086	0	1
1E50	A	B	-10.7086	0	1
1E50	A	B	-10.7086	0	1
1E50	A	B	-10.7086	0	1
1E6E	A	B	-8.3	1	0
1E6J	HL	P	-10.3	1	0
1E96	A	B	-7.4	1	0
1E96	A	B	-9.25901	0	1
1E96	A	B	-9.25901	0	1
1E96	A	B	-9.25901	0	1
1E96	A	B	-9.25901	0	1
1E96	A	B	-9.25901	0	1
1E96	A	B	-9.25901	0	1
1EAW	A	B	-14.0489	0	1
1EAW	A	B	-14.0489	0	1
1EAW	A	B	-14.0489	0	1
1EAW	A	B	-14.0489	0	1
1EAW	A	B	-14.0489	0	1
1EAW	A	B	-14.0489	0	1
1EAW	A	B	-14.0489	0	1
1EAW	A	B	-14.0489	0	1
1EAW	A	B	-14.0489	0	1
1EAW	A	B	-14.0489	0	1
1EAW	A	B	-14.0489	0	1
1EAW	A	B	-14.0489	0	1
1EAW	A	B	-14.0489	0	1
1EAW	A	B	-14.0489	0	1
1EAW	A	B	-14.0489	0	1
1EAW	A	B	-14.0489	0	1
1EAW	A	B	-14.0489	0	1
1EAW	A	B	-14.0489	0	1
1EAW	A	B	-14.0489	0	1
1EAW	A	B	-14.0489	0	1
1EAW	A	B	-14.0489	0	1
1EAW	A	B	-14.0489	0	1
1EAW	A	B	-14.0489	0	1
1EAW	A	B	-14.0489	0	1
1EAW	A	B	-14.0489	0	1
1EAW	A	B	-14.0489	0	1
1EAW	A	B	-14.0489	0	1
1EER	A	BC	-15.6	1	0
1EFN	A	B	-8.75387	0	1
1EFN	A	B	-8.75387	0	1
1EFN	A	B	-8.75387	0	1
1EFN	B	A	-10.1	1	0
1EMV	A	B	-18.389	0	1
1EMV	A	B	-18.389	0	1
1EMV	A	B	-18.389	0	1
1EMV	A	B	-18.389	0	1
1EMV	A	B	-18.389	0	1
1EMV	A	B	-18.389	0	1
1EMV	A	B	-18.389	0	1
1EMV	A	B	-18.389	0	1
1EMV	A	B	-18.389	0	1
1EMV	A	B	-18.389	0	1
1EMV	A	B	-18.389	0	1
1EMV	A	B	-18.389	0	1
1EMV	A	B	-18.389	0	1
1EMV	A	B	-18.389	0	1
1EMV	A	B	-18.389	0	1
1EMV	A	B	-18.389	0	1
1EMV	A	B	-18.389	0	1
1EMV	A	B	-18.6	1	0
1EMV	A	B	-18.7342	0	1
1EMV	A	B	-18.7342	0	1
1EMV	A	B	-18.7342	0	1
1EMV	A	B	-18.7342	0	1
1EMV	A	B	-18.7342	0	1
1EMV	A	B	-18.7342	0	1
1EMV	A	B	-18.7342	0	1
1EMV	A	B	-18.7342	0	1
1EMV	A	B	-18.8031	0	1
1EMV	A	B	-18.8031	0	1
1EMV	A	B	-18.8031	0	1
1EMV	A	B	-18.8031	0	1
1EMV	A	B	-18.8031	0	1
1EMV	A	B	-18.8031	0	1
1EMV	A	B	-18.8031	0	1
1EMV	A	B	-18.8031	0	1
1EMV	A	B	-18.8031	0	1
1EMV	A	B	-18.8031	0	1
1EMV	A	B	-18.8031	0	1
1EMV	A	B	-18.8031	0	1
1EMV	A	B	-18.8031	0	1
1EMV	A	B	-18.8031	0	1
1EMV	A	B	-18.8031	0	1
1EMV	A	B	-18.8031	0	1
1EMV	A	B	-18.8031	0	1
1EMV	A	B	-18.8031	0	1
1EMV	A	B	-18.8031	0	1
1EMV	A	B	-18.8031	0	1
1EMV	A	B	-18.8031	0	1
1EMV	A	B	-18.8031	0	1
1EMV	A	B	-18.8031	0	1
1EMV	A	B	-18.8031	0	1
1EMV	A	B	-18.8031	0	1
1EMV	A	B	-18.8031	0	1
1EMV	A	B	-18.8031	0	1
1EMV	A	B	-18.8031	0	1
1EMV	A	B	-18.8031	0	1
1EMV	A	B	-18.8031	0	1
1EMV	A	B	-18.8031	0	1
1EMV	A	B	-18.8031	0	1
1EMV	A	B	-18.8031	0	1
1EMV	A	B	-18.8031	0	1
1EWY	A	C	-7.4	1	0
1EZU	C	AB	-13.8	1	0
1F47	A	B	-6.3614	0	1
1F47	A	B	-6.3614	0	1
1F47	A	B	-6.3614	0	1
1F47	A	B	-6.3614	0	1
1F47	A	B	-6.3614	0	1
1F47	A	B	-6.3614	0	1
1F47	A	B	-6.3614	0	1
1F47	A	B	-6.3614	0	1
1F47	A	B	-6.3614	0	1
1F47	A	B	-6.3614	0	1
1F47	A	B	-9.16432	0	1
1F47	A	B	-9.16432	0	1
1F5R	A	I	-5.70903	0	1
1FC2	C	D	-10.4	1	0
1FC2	C	D	-10.6007	0	1
1FC2	C	D	-10.6007	0	1
1FC2	C	D	-10.6007	0	1
1FC2	C	D	-10.6007	0	1
1FC2	C	D	-10.6007	0	1
1FC2	C	D	-10.6678	0	1
1FC2	C	D	-10.6678	0	1
1FC2	C	D	-10.6678	0	1
1FC2	C	D	-10.6678	0	1
1FC2	C	D	-12.5739	0	1
1FC2	C	D	-12.5739	0	1
1FC2	C	D	-12.5739	0	1
1FC2	C	D	-12.5739	0	1
1FC2	C	D	-12.5739	0	1
1FC2	C	D	-12.5739	0	1
1FC2	C	D	-12.5739	0	1
1FC2	C	D	-12.5739	0	1
1FC2	C	D	-12.5739	0	1
1FC2	C	D	-9.82271	0	1
1FC2	C	D	-9.82271	0	1
1FC2	C	D	-9.82271	0	1
1FC2	C	D	-9.82271	0	1
1FC2	C	D	-9.82271	0	1
1FCC	A	C	-9.02598	0	1
1FCC	A	C	-9.02598	0	1
1FCC	A	C	-9.02598	0	1
1FCC	A	C	-9.02598	0	1
1FCC	A	C	-9.02598	0	1
1FCC	A	C	-9.02598	0	1
1FCC	A	C	-9.02598	0	1
1FCC	A	C	-9.02598	0	1
1FCC	A	C	-9.02598	0	1
1FFW	A	B	-8.05832	0	1
1FFW	A	B	-8.05832	0	1
1FFW	A	B	-8.07295	0	1
1FFW	A	B	-8.07295	0	1
1FFW	A	B	-8.07295	0	1
1FFW	A	B	-8.07295	0	1
1FFW	A	B	-8.07295	0	1
1FFW	A	B	-8.07295	0	1
1FFW	A	B	-8.07295	0	1
1FFW	A	B	-8.07295	0	1
1FFW	A	B	-8.07295	0	1
1FFW	A	B	-8.1	1	0
1FFW	A	B	-9.23018	0	1
1FFW	A	B	-9.23018	0	1
1FFW	A	B	-9.23018	0	1
1FFW	A	B	-9.23018	0	1
1FFW	A	B	-9.23018	0	1
1FFW	A	B	-9.23018	0	1
1FFW	A	B	-9.23018	0	1
1FFW	A	B	-9.23018	0	1
1FR2	A	B	-16.7202	0	1
1FSK	BC	A	-13.1	1	0
1FSS	A	B	-12.8601	0	1
1FSS	A	B	-12.8601	0	1
1FSS	A	B	-12.8601	0	1
1FSS	A	B	-12.8601	0	1
1FSS	A	B	-12.8601	0	1
1FSS	A	B	-12.8601	0	1
1FSS	A	B	-12.8601	0	1
1FSS	A	B	-12.8601	0	1
1FSS	A	B	-12.8601	0	1
1FSS	A	B	-12.8601	0	1
1FSS	A	B	-12.8601	0	1
1FSS	A	B	-12.8601	0	1
1FSS	A	B	-12.8601	0	1
1FSS	A	B	-12.8601	0	1
1FSS	A	B	-12.8601	0	1
1FSS	A	B	-12.8601	0	1
1FSS	A	B	-12.8601	0	1
1FSS	A	B	-12.8601	0	1
1FSS	A	B	-12.8601	0	1
1FSS	A	B	-12.8601	0	1
1FSS	A	B	-12.8601	0	1
1FSS	A	B	-12.8601	0	1
1FSS	A	B	-12.8601	0	1
1FSS	A	B	-12.8601	0	1
1FSS	A	B	-12.8601	0	1
1FSS	A	B	-12.9649	0	1
1FSS	A	B	-12.9649	0	1
1FSS	A	B	-12.9649	0	1
1FSS	A	B	-12.9649	0	1
1FSS	A	B	-12.9649	0	1
1FSS	A	B	-12.9649	0	1
1FSS	A	B	-12.9649	0	1
1FSS	A	B	-12.9649	0	1
1FY8	E	I	-6.87981	0	1
1FY8	E	I	-6.87981	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GC1	G	C	-11.5129	0	1
1GCQ	AB	C	-6.51022	0	1
1GCQ	AB	C	-6.51022	0	1
1GCQ	AB	C	-6.51022	0	1
1GCQ	AB	C	-6.51022	0	1
1GCQ	AB	C	-6.51022	0	1
1GCQ	AB	C	-6.51022	0	1
1GCQ	AB	C	-6.51022	0	1
1GCQ	B	C	-6.5	1	0
1GL0	E	I	-11.8609	0	1
1GL0	E	I	-11.8609	0	1
1GL1	A	I	-13.2244	0	1
1GL1	A	I	-13.2244	0	1
1GLA	G	F	-6.8	1	0
1GRN	A	B	-7.55044	0	1
1GRN	A	B	-7.55044	0	1
1GUA	A	B	-10.087	0	1
1GUA	A	B	-10.087	0	1
1GUA	A	B	-8.59971	0	1
1GUA	A	B	-8.59971	0	1
1GUA	A	B	-8.59971	0	1
1GUA	A	B	-8.59971	0	1
1GUA	A	B	-8.59971	0	1
1GUA	A	B	-8.59971	0	1
1GUA	A	B	-8.59971	0	1
1GUA	A	B	-8.59971	0	1
1GUA	A	B	-8.59971	0	1
1GUA	A	B	-8.59971	0	1
1GUA	A	B	-8.59971	0	1
1GUA	A	B	-8.59971	0	1
1GUA	A	B	-8.59971	0	1
1GXD	A	C	-11.7	1	0
1H9D	A	B	-9.17686	0	1
1H9D	A	B	-9.17686	0	1
1H9D	A	B	-9.17686	0	1
1H9D	A	B	-9.17686	0	1
1H9D	A	B	-9.17686	0	1
1H9D	A	B	-9.17686	0	1
1HE8	A	B	-7.89089	0	1
1HE8	A	B	-7.89089	0	1
1HE8	A	B	-7.89089	0	1
1HE8	A	B	-7.89089	0	1
1HE8	A	B	-7.89089	0	1
1HE8	A	B	-7.89089	0	1
1HE8	A	B	-7.89089	0	1
1HE8	A	B	-7.89089	0	1
1HE8	A	B	-7.89089	0	1
1HE8	A	B	-7.89089	0	1
1HE8	A	B	-7.89089	0	1
1HE8	A	B	-7.89089	0	1
1HE8	A	B	-7.89089	0	1
1HE8	A	B	-7.89089	0	1
1HE8	A	B	-7.89089	0	1
1HE8	B	A	-7.4	1	0
1I2M	A	B	-15.8	1	0
1I4D	D	AB	-7.5	1	0
1IAR	A	B	-13.3492	0	1
1IAR	A	B	-13.3492	0	1
1IAR	A	B	-13.3492	0	1
1IAR	A	B	-13.3492	0	1
1IAR	A	B	-13.3492	0	1
1IAR	A	B	-13.3492	0	1
1IAR	A	B	-13.3492	0	1
1IAR	A	B	-13.3492	0	1
1IAR	A	B	-13.3492	0	1
1IAR	A	B	-13.3492	0	1
1IAR	A	B	-13.3492	0	1
1IAR	A	B	-13.3492	0	1
1IAR	A	B	-13.3492	0	1
1IAR	A	B	-13.3492	0	1
1IAR	A	B	-13.3492	0	1
1IAR	A	B	-13.3492	0	1
1IAR	A	B	-13.3492	0	1
1IAR	A	B	-13.3492	0	1
1IAR	A	B	-13.3492	0	1
1IAR	A	B	-13.3492	0	1
1IAR	A	B	-13.3492	0	1
1IAR	A	B	-13.3492	0	1
1IAR	A	B	-13.3492	0	1
1IAR	A	B	-13.3492	0	1
1IAR	A	B	-13.3492	0	1
1IAR	A	B	-13.3492	0	1
1IAR	A	B	-13.3492	0	1
1IAR	A	B	-13.3492	0	1
1IAR	A	B	-13.3492	0	1
1IAR	A	B	-13.3492	0	1
1IAR	A	B	-13.3492	0	1
1IAR	A	B	-13.3492	0	1
1IAR	A	B	-13.3492	0	1
1IAR	A	B	-13.3492	0	1
1IAR	A	B	-13.3492	0	1
1IAR	A	B	-13.3492	0	1
1IAR	A	B	-13.3492	0	1
1IAR	A	B	-13.3492	0	1
1IAR	A	B	-13.3492	0	1
1IAR	A	B	-13.3492	0	1
1J2J	A	B	-8.1	1	0
1JCK	A	B	-7.29026	0	1
1JCK	A	B	-7.29026	0	1
1JCK	A	B	-7.29026	0	1
1JCK	A	B	-7.29026	0	1
1JCK	A	B	-7.29026	0	1
1JCK	A	B	-7.29026	0	1
1JCK	A	B	-7.29026	0	1
1JCK	A	B	-7.29026	0	1
1JCK	A	B	-7.29026	0	1
1JCK	A	B	-7.29026	0	1
1JCK	A	B	-7.53036	0	1
1JCK	A	B	-7.53036	0	1
1JCK	A	B	-7.53036	0	1
1JCK	A	B	-7.53036	0	1
1JCK	A	B	-7.53036	0	1
1JCK	A	B	-7.53036	0	1
1JCK	A	B	-7.53036	0	1
1JCK	A	B	-7.53036	0	1
1JCK	A	B	-7.53036	0	1
1JPS	HL	T	-13.6	1	0
1JRH	LH	I	-10.692	0	1
1JRH	LH	I	-10.692	0	1
1JRH	LH	I	-10.692	0	1
1JRH	LH	I	-10.692	0	1
1JRH	LH	I	-10.692	0	1
1JRH	LH	I	-10.692	0	1
1JRH	LH	I	-10.692	0	1
1JRH	LH	I	-10.692	0	1
1JRH	LH	I	-10.692	0	1
1JRH	LH	I	-10.692	0	1
1JRH	LH	I	-10.692	0	1
1JRH	LH	I	-10.692	0	1
1JRH	LH	I	-10.692	0	1
1JRH	LH	I	-10.692	0	1
1JRH	LH	I	-10.692	0	1
1JRH	LH	I	-10.692	0	1
1JRH	LH	I	-10.692	0	1
1JRH	LH	I	-10.692	0	1
1JRH	LH	I	-10.692	0	1
1JRH	LH	I	-10.692	0	1
1JRH	LH	I	-10.692	0	1
1JRH	LH	I	-10.7002	0	1
1JRH	LH	I	-10.7002	0	1
1JRH	LH	I	-10.7002	0	1
1JRH	LH	I	-10.7002	0	1
1JRH	LH	I	-10.7002	0	1
1JRH	LH	I	-10.7002	0	1
1JRH	LH	I	-10.7002	0	1
1JRH	LH	I	-10.7002	0	1
1JRH	LH	I	-10.7002	0	1
1JRH	LH	I	-10.7002	0	1
1JRH	LH	I	-10.7999	0	1
1JRH	LH	I	-10.7999	0	1
1JRH	LH	I	-10.7999	0	1
1JRH	LH	I	-10.7999	0	1
1JRH	LH	I	-10.7999	0	1
1JRH	LH	I	-10.7999	0	1
1JRH	LH	I	-10.7999	0	1
1JRH	LH	I	-10.7999	0	1
1JRH	LH	I	-10.7999	0	1
1JRH	LH	I	-10.7999	0	1
1JRH	LH	I	-10.7999	0	1
1JRH	LH	I	-10.7999	0	1
1JRH	LH	I	-10.7999	0	1
1JRH	LH	I	-10.7999	0	1
1JRH	LH	I	-10.7999	0	1
1JRH	LH	I	-10.7999	0	1
1JRH	LH	I	-10.7999	0	1
1JRH	LH	I	-10.7999	0	1
1JRH	LH	I	-10.7999	0	1
1JRH	LH	I	-10.7999	0	1
1JRH	LH	I	-10.7999	0	1
1JRH	LH	I	-10.7999	0	1
1JRH	LH	I	-10.7999	0	1
1JRH	LH	I	-10.7999	0	1
1JRH	LH	I	-11.753	0	1
1JRH	LH	I	-11.753	0	1
1JRH	LH	I	-11.753	0	1
1JRH	LH	I	-11.753	0	1
1JRH	LH	I	-11.753	0	1
1JRH	LH	I	-11.753	0	1
1JRH	LH	I	-11.753	0	1
1JRH	LH	I	-11.753	0	1
1JRH	LH	I	-11.753	0	1
1JRH	LH	I	-11.753	0	1
1JRH	LH	I	-11.753	0	1
1JRH	LH	I	-11.753	0	1
1JRH	LH	I	-11.753	0	1
1JRH	LH	I	-11.753	0	1
1JRH	LH	I	-11.753	0	1
1JRH	LH	I	-11.753	0	1
1JRH	LH	I	-11.753	0	1
1JRH	LH	I	-11.753	0	1
1JRH	LH	I	-11.753	0	1
1JTD	A	B	-16.0135	0	1
1JTD	A	B	-16.0135	0	1
1JTD	A	B	-16.0135	0	1
1JTD	A	B	-16.0135	0	1
1JTD	A	B	-16.0135	0	1
1JTD	A	B	-16.0135	0	1
1JTD	A	B	-16.0135	0	1
1JTD	A	B	-16.0135	0	1
1JTD	A	B	-16.0135	0	1
1JTD	A	B	-16.0135	0	1
1JTD	A	B	-16.0135	0	1
1JTD	A	B	-16.7964	0	1
1JTD	A	B	-16.7964	0	1
1JTD	A	B	-16.7964	0	1
1JTD	A	B	-16.7964	0	1
1JTD	A	B	-16.7964	0	1
1JTD	A	B	-16.7964	0	1
1JTD	A	B	-16.7964	0	1
1JTD	A	B	-16.7964	0	1
1JTD	A	B	-16.7964	0	1
1JTD	A	B	-16.7964	0	1
1JTD	A	B	-16.7964	0	1
1JTD	A	B	-16.7964	0	1
1JTD	A	B	-16.7964	0	1
1JTD	A	B	-16.7964	0	1
1JTD	A	B	-16.7964	0	1
1JTD	A	B	-16.7964	0	1
1JTD	A	B	-16.7964	0	1
1JTD	A	B	-16.7964	0	1
1JTD	A	B	-16.7964	0	1
1JTD	A	B	-16.7964	0	1
1JTD	A	B	-16.7964	0	1
1JTD	A	B	-16.7964	0	1
1JTD	A	B	-16.7964	0	1
1JTD	A	B	-16.7964	0	1
1JTD	A	B	-16.7964	0	1
1JTG	A	B	-11.1336	0	1
1JTG	A	B	-11.1336	0	1
1JTG	A	B	-11.1336	0	1
1JTG	A	B	-11.1336	0	1
1JTG	A	B	-11.1336	0	1
1JTG	A	B	-11.1336	0	1
1JTG	A	B	-11.1336	0	1
1JTG	A	B	-11.1336	0	1
1JTG	A	B	-11.1336	0	1
1JTG	A	B	-11.1336	0	1
1JTG	A	B	-11.1336	0	1
1JTG	A	B	-11.1336	0	1
1JTG	A	B	-11.1336	0	1
1JTG	A	B	-11.1336	0	1
1JTG	A	B	-11.1336	0	1
1JTG	A	B	-11.1336	0	1
1JTG	A	B	-11.1336	0	1
1JTG	A	B	-11.1336	0	1
1JTG	A	B	-11.1336	0	1
1JTG	A	B	-11.1336	0	1
1JTG	A	B	-11.1336	0	1
1JTG	A	B	-11.1336	0	1
1JTG	A	B	-11.1336	0	1
1JTG	A	B	-11.1336	0	1
1JTG	A	B	-11.1336	0	1
1JTG	A	B	-11.1336	0	1
1JTG	A	B	-11.1336	0	1
1JTG	A	B	-11.1336	0	1
1JTG	A	B	-11.1336	0	1
1JTG	A	B	-11.1336	0	1
1JTG	A	B	-11.1336	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
1JTG	A	B	-11.3462	0	1
